source_row_id,county_norm,precinct,target_match_norm,match_method,match_score,score_margin
2028,RANDOLPH,GRAHAM,GRAHAM,exact,100.0,100.0
2029,RANDOLPH,MORRISON XR FD,MORRISON XR FIRE DEPARTMENT,exact,100.0,100.0
2030,RANDOLPH,CORINTH,CORINTH,exact,100.0,100.0
2031,RANDOLPH,CAVERS GROVE,CAVERS GROVE,exact,100.0,100.0
2032,RANDOLPH,SWAGG,SWAGG,exact,100.0,100.0
2033,RANDOLPH,WOODLAND FIRE DEPARTMENT,WOODLAND FIRE DEPARTMENT,exact,100.0,100.0
2034,RANDOLPH,BETHEL,BETHEL,exact,100.0,100.0
2035,RANDOLPH,MOORES STORE,MOORES STORE,exact,100.0,100.0
2036,RANDOLPH,TIN SHOP FD,TIN SHOP FIRE DEPARTMENT,exact,100.0,100.0
2037,RANDOLPH,WEHADKEE,WEHADKEE,exact,100.0,100.0
2038,RANDOLPH,OMAHA,OMAHA,exact,100.0,100.0
2039,RANDOLPH,WEDOWEE CITY HALL,WEDOWEE CITY HALL,exact,100.0,100.0
2040,RANDOLPH,NEW HOPE,NEW HOPE,exact,100.0,100.0
2041,RANDOLPH,MIDWAY,MIDWAY,exact,100.0,100.0
2042,RANDOLPH,OPHELIA,OPHELIA,exact,100.0,100.0
2043,RANDOLPH,WADLEY,WADLEY,exact,100.0,100.0
2044,RANDOLPH,LEVEL ROAD,LEVEL ROAD,exact,100.0,100.0
2045,RANDOLPH,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,exact,100.0,100.0
2046,RANDOLPH,ROCK MILLS,ROCK MILLS,exact,100.0,100.0
2047,RANDOLPH,WILSON STORE,WILSON STORE,exact,100.0,100.0
2048,RANDOLPH,BACON LEVEL,BACON LEVEL,exact,100.0,100.0
2049,RANDOLPH,WESLEY CHAPEL,WESLEY CHAPEL,exact,100.0,100.0
2050,RANDOLPH,PINE HILL,PINE HILL,exact,100.0,100.0
2051,RANDOLPH,ABSENTEE,,non_geographic,100.0,100.0
2052,RANDOLPH,PROVISIONAL,,non_geographic,100.0,100.0
2053,RUSSELL,ROY MARTIN CENTER,ROY MARTIN CENTER,exact,100.0,100.0
2054,RUSSELL,LADONIA VFD,LADONIA VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2055,RUSSELL,CENTRAL ACTIVITIES BLDG.,CENTRAL ACTIVITIES BUILDING,exact,100.0,100.0
2056,RUSSELL,NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,exact,100.0,100.0
2057,RUSSELL,RUSSELL COUNTY COURTHOUSE,RUSSELL COUNTY COURTHOUSE,exact,100.0,100.0
2058,RUSSELL,CLAUDE PARKMAN BLDG.,CLAUDE PARKMAN BUILDING,exact,100.0,100.0
2059,RUSSELL,SPENCER REC. CENTER,SPENCER RECREATION CENTER,exact,100.0,100.0
2060,RUSSELL,FT. MITCHELL COMM. CENTER,FT MITCHELL COMMUNITY CENTER,exact,100.0,100.0
2061,RUSSELL,TROY UNIVERSITY,TROY UNIVERSITY,exact,100.0,100.0
2062,RUSSELL,CRAWFORD VFD,CRAWFORD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2063,RUSSELL,DIXIE VFD,DIXIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2064,RUSSELL,COTTONTON FIRE STATION,COTTONTON FIRE STATION,exact,100.0,100.0
2065,RUSSELL,PITTSVIEW FIRE,PITTSVIEW FIRE,exact,100.0,100.0
2066,RUSSELL,OLD SEALE COURTHOUSE,OLD SEALE COURTHOUSE,exact,100.0,100.0
2067,RUSSELL,HATCHECHUBBEE FIRE,HATCHECHUBBEE FIRE,exact,100.0,100.0
2068,RUSSELL,FIRE DEPARTMENT HURTSBORO,FIRE DEPARTMENT HURTSBORO,exact,100.0,100.0
2069,RUSSELL,AUSTIN SUMBRY PARK,AUSTIN SUMBRY PARK,exact,100.0,100.0
2070,RUSSELL,ABSENTEE,,non_geographic,100.0,100.0
2071,RUSSELL,PROVISIONAL,,non_geographic,100.0,100.0
2072,SHELBY,DUNNAVANT COMMUNITY CENTER,DUNNAVANT COMMUNITY CENTER,exact,100.0,100.0
2073,SHELBY,VANDIVER VOLUNTEER FIRE DEPT,VANDIVER VOLUNTEER FIRE,fuzzy,95.0,9.5
2074,SHELBY,TURNER-HOLLIS AMER LEGION POST 195,,unmatched,85.5,37.03846153846154
2075,SHELBY,VINCENT CITY HALL,VINCENT CITY HALL,exact,100.0,100.0
2076,SHELBY,HARPERSVILLE CITY HALL,HARPERSVILLE CITY HALL,exact,100.0,100.0
2077,SHELBY,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,exact,100.0,100.0
2078,SHELBY,CHELSEA CHURCH OF GOD,CHELSEA CHURCH OF GOD,exact,100.0,100.0
2079,SHELBY,NORTH SHELBY BAPTIST CHURCH,NORTH SHELBY BAPTIST,fuzzy,95.0,9.5
2080,SHELBY,ASBURY UNITED METHODIST CHURCH,ASBURY UNITED METHODIST,fuzzy,95.0,17.051282051282058
2081,SHELBY,SPORTS BLAST SHELBY COUNTY,SPORTS BLAST SHELBY COUNTY,exact,100.0,100.0
2082,SHELBY,SHOAL CREEK TOWN HALL,SHOAL CREEK TOWN HALL,exact,100.0,100.0
2083,SHELBY,GREYSTONE FARMS CLUBHOUSE,GREYSTONE FARMS CLUBHOUSE,exact,100.0,100.0
2084,SHELBY,HOOVER FIRE STATION #8 (GREYSTONE),,unmatched,90.0,39.10714285714286
2085,SHELBY,THE CHURCH AT BROOK HILLS,THE CHURCH AT BROOKHILLS,fuzzy,97.95918367346938,39.795918367346935
2086,SHELBY,MEADOW BROOK BAPTIST CHURCH,,unmatched,85.5,0.0
2087,SHELBY,NEW HOPE CUMBERLAND PRESBY CHURCH,,unmatched,86.20689655172413,0.7068965517241281
2088,SHELBY,FIRST CHRISTIAN CHURCH,FIRST CHRISTIAN CHURCH,exact,100.0,100.0
2089,SHELBY,VALLEYDALE BAPTIST CHURCH,VALLEYDALE BAPTIST,fuzzy,95.0,9.5
2090,SHELBY,RIVERCHASE CHURCH OF CHRIST,RIVERCHASE CHURCH OF CHRIST,exact,100.0,100.0
2091,SHELBY,PELHAM CIVIC COMPLEX,PELHAM CIVIC COMPLEX,exact,100.0,100.0
2092,SHELBY,HELENA COMMUNITY CENTER,HELENA COMMUNITY CENTER,exact,100.0,100.0
2093,SHELBY,SOUTHCREST BAPTIST CHURCH,SOUTHCREST BAPTIST CHURCH,exact,100.0,100.0
2094,SHELBY,MAYLENE PENTECOSTAL LIGHTHOUSE CHU,,unmatched,84.7457627118644,36.7457627118644
2095,SHELBY,SILURIA BAPTIST CHURCH,SILURIA BAPTIST CHURCH,exact,100.0,100.0
2096,SHELBY,LIBERTY BAPTIST CHURCH,,unmatched,85.5,0.39361702127659726
2097,SHELBY,EVANGEL PRESBYTERIAN CHURCH,,unmatched,87.5,5.4545454545454675
2098,SHELBY,FIRST PRESBY CHURCH OF ALABASTER,,unmatched,85.5,0.0
2099,SHELBY,SOUTHSIDE BAPTIST CHURCH,SOUTHSIDE BAPTIST CHURCH,exact,100.0,100.0
2100,SHELBY,UNIVERSITY BAPTIST CHURCH,UNIVERSITY BAPTIST CHURCH,exact,100.0,100.0
2101,SHELBY,UNDERWOOD BAPTIST CHURCH,UNDERWOOD BAPTIST CHURCH,exact,100.0,100.0
2102,SHELBY,PEA RIDGE COMMUNITY CENTER,PEA RIDGE COMMUNITY CENTER,exact,100.0,100.0
2103,SHELBY,WILTON BAPTIST CHURCH,,unmatched,90.0,10.930232558139537
2104,SHELBY,MONTEVALLO PARKS&REC BLDG-ORR PARK,,unmatched,90.0,4.5
2105,SHELBY,CALERA COMMUNITY CENTER,CALERA COMMUNITY CENTER,exact,100.0,100.0
2106,SHELBY,CONCORD BAPTIST CHURCH,CONCORD BAPTIST CHURCH,exact,100.0,100.0
2107,SHELBY,CAMP BRANCH CIVIC CENTER,CAMP BRANCH CIVIC CENTER,exact,100.0,100.0
2108,SHELBY,COLUMBIANA RECREATION BUILDING,COLUMBIANA RECREATION BUILDING,exact,100.0,100.0
2109,SHELBY,FOURMILE VOLUNTEER FIRE & RESCUE,FOURMILE VOLUNTEER FIRE RESCUE,fuzzy,95.0,9.5
2110,SHELBY,WILSONVILLE UNITED METHODIST CHUR,WILSONVILLE UNITED METHODIST,fuzzy,95.0,9.5
2111,SHELBY,SHELBY IRON WORKS PARK,SHELBY IRON WORKS PARK,exact,100.0,100.0
2112,SHELBY,BAY SPRINGS BAPTIST CHURCH,BAY SPRINGS BAPTIST,fuzzy,95.0,9.5
2113,SHELBY,CHRIST CHURCH UNITED METHODIST,CHRIST UNITED METHODIST,fuzzy,95.0,17.051282051282058
2114,SHELBY,FAITH PRESBYTERIAN CHURCH,FAITH PRESBYTERIAN CHURCH,exact,100.0,100.0
2115,SHELBY,RIVERCHASE BAPTIST CHURCH,RIVERCHASE BAPTIST,fuzzy,95.0,9.5
2116,SHELBY,1ST UNITED METH CHURCH OF ALABASTER,,unmatched,85.5,0.0
2117,SHELBY,1ST BAPTIST CHURCH OF PELHAM ANNEX,FIRST BAPTIST PELHAM ANNEX,fuzzy,95.0,9.5
2118,SHELBY,CHELSEA LIBERTY BAPTIST CHURCH,CHELSEA LIBERTY BAPTIST,fuzzy,95.0,9.5
2119,SHELBY,ABSENTEE,,non_geographic,100.0,100.0
2120,SHELBY,PROVISIONAL,,non_geographic,100.0,100.0
2121,SAINT CLAIR,ASHVILLE CITY HALL,ASHVILLE CITY HALL,exact,100.0,100.0
2122,SAINT CLAIR,SHOAL CREEK COMM. CTR.,SHOAL CREEK COMMUNITY CENTER,exact,100.0,100.0
2123,SAINT CLAIR,ODENVILLE AGING CENTER,,unmatched,81.81818181818181,25.68181818181818
2124,SAINT CLAIR,SPRINGVILLE ARMORY,,unmatched,52.25,2.25
2125,SAINT CLAIR,FRIENDSHIP VFD,FRIENDSHIP VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2126,SAINT CLAIR,STEELE COMM. CENTER,STEELE COMMUNITY CENTER,exact,100.0,100.0
2127,SAINT CLAIR,BRANCHVILLE CUMBERLAND PRESB. CHRCH,,unmatched,90.0,29.999999999999993
2128,SAINT CLAIR,OLDHAM CHAPEL CHURCH,OLDHAM CHAPEL CHURCH,exact,100.0,100.0
2129,SAINT CLAIR,RAGLAND TOWN HALL,RAGLAND TOWN HALL,exact,100.0,100.0
2130,SAINT CLAIR,WATTSVILLE VFD,WATTSVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2131,SAINT CLAIR,POPLAR SPRINGS CHURCH,POPLAR SPRINGS CHURCH,exact,100.0,100.0
2132,SAINT CLAIR,COOSA VALLEY ELEM.,,unmatched,49.761904761904766,0.5815768930523078
2133,SAINT CLAIR,NEW LONDON VFD,NEW LONDON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2134,SAINT CLAIR,WOLF CREEK VFD,WOLF CREEK VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2135,SAINT CLAIR,PELL CITY COMMUNITY CTR,PELL CITY COMMUNITY CENTER,exact,100.0,100.0
2136,SAINT CLAIR,COOK SPRINGS VFD,COOK SPRINGS VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2137,SAINT CLAIR,MOODY CIVIC CENTER,MOODY CIVIC CENTER,exact,100.0,100.0
2138,SAINT CLAIR,PINEDALE VFD,PINEDALE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2139,SAINT CLAIR,PELL CITY CIVIC CENTER,PELL CITY CIVIC CENTER,exact,100.0,100.0
2140,SAINT CLAIR,RIVERSIDE TOWN HALL,RIVERSIDE TOWN HALL,exact,100.0,100.0
2141,SAINT CLAIR,FAIRVIEW CHURCH,FAIRVIEW CHURCH,exact,100.0,100.0
2142,SAINT CLAIR,GUM SPRINGS CHURCH,GUM SPRINGS CHURCH,exact,100.0,100.0
2143,SAINT CLAIR,PRESCOTT COMMUNITY CTR,PRESCOTT COMMUNITY CENTER,exact,100.0,100.0
2144,SAINT CLAIR,EDEN OLD TOWN HALL,,unmatched,74.34782608695652,4.077555816686257
2145,SAINT CLAIR,NORTH VALLEY CHURCH,NORTH VALLEY CHURCH,exact,100.0,100.0
2146,SAINT CLAIR,WHITES CHAPEL TOWN HALL,WHITES CHAPEL TOWN HALL,exact,100.0,100.0
2147,SAINT CLAIR,CHANDLER MT. COMM. CTR,CHANDLER MOUNT COMMUNITY CENTER,exact,100.0,100.0
2148,SAINT CLAIR,GALLANT VFD,GALLANT VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2149,SAINT CLAIR,SLATE UNION CHURCH,SLATE UNION CHURCH,exact,100.0,100.0
2150,SAINT CLAIR,CEDAR GROVE BAPTIST,CEDAR GROVE BAPTIST,exact,100.0,100.0
2151,SAINT CLAIR,ARGO TOWN HALL,ARGO TOWN HALL,exact,100.0,100.0
2152,SAINT CLAIR,ABSENTEE,,non_geographic,100.0,100.0
2153,SAINT CLAIR,PROVISIONAL,,non_geographic,100.0,100.0
